DATE,TIME,TAIR,RH,TCNR4,KINC,KOUT,LINC,LOUT,WSPD1,WSPD2,WINDDIR,SR50
7/31/2018,1:00:00,1.8505,95.96666667,0.129555987,0,0,304.2095167,316.2574833,NA,1.225666667,46.89808525,3.008
7/31/2018,2:00:00,1.312333333,99.91666667,-0.099708765,0.051937572,0,297.08155,315.1972333,NA,0.976833333,345.3989587,3.006
7/31/2018,3:00:00,1.386833333,99.9,0.09803507,0.0222591,0.166680333,310.3639,316.1113833,NA,0.958166667,35.99884107,3.007
7/31/2018,4:00:00,1.0175,100,0.08456544,0,0,318.2874,316.0485333,NA,0.882,118.8792571,3.006
7/31/2018,5:00:00,1.010833333,100,0.14261903,0,0,319.3953333,316.3172833,NA,1.422666667,155.6071043,3.008
7/31/2018,6:00:00,0.735666667,100,0.130555043,6.09898265,1.463065123,316.9774333,316.2622,NA,0.818666667,33.89377692,3.006
7/31/2018,7:00:00,0.992166667,100,0.193243342,79.82038,12.08876917,314.2094,316.5525167,NA,1.166,87.01240258,3.007
7/31/2018,8:00:00,1.417666667,100,0.21412315,182.8036667,26.81701167,315.5791,316.6499333,NA,0.852666667,89.42932255,3.012
7/31/2018,9:00:00,1.826833333,100,0.366783933,195.05565,29.88115667,322.2219667,317.35785,NA,0.395666667,74.92472787,3.012
7/31/2018,10:00:00,1.695833333,99.78333333,0.489127517,283.9088167,61.60543167,321.2716167,317.9260667,NA,0.735166667,52.9865953,3.01
7/31/2018,11:00:00,1.717333333,100,0.543755117,287.6573667,54.080915,327.0176333,318.1800833,NA,1.609833333,244.504382,NA
7/31/2018,12:00:00,2.2425,100,0.606612617,440.39105,62.94463667,332.2233833,318.4724833,NA,0.728666667,209.3482933,3.03
7/31/2018,13:00:00,1.540333333,100,0.480970383,387.2956833,62.86230833,324.0023667,317.8881833,NA,1.742333333,81.98735535,3.028
7/31/2018,14:00:00,2.149666667,100,0.753766833,291.8947,45.77308,327.0492833,319.1572333,NA,0.906666667,62.9508642,3.036
7/31/2018,15:00:00,2.206333333,100,0.654508833,292.5575167,55.03308333,327.32455,318.6950667,NA,1.574333333,198.7707687,3.028
7/31/2018,16:00:00,2.066166667,100,0.51860525,250.1284167,42.60372667,327.0904167,318.0630167,NA,1.5205,195.5441431,3.031
7/31/2018,17:00:00,2.505833333,100,0.686462917,341.22255,61.00045833,330.94335,318.84405,NA,0.910333333,210.7323967,3.042
7/31/2018,18:00:00,2.043166667,100,0.64600785,128.4995117,21.65068183,327.5967833,318.6553833,NA,1.338,210.2826098,3.035
7/31/2018,19:00:00,1.905166667,100,0.83588965,10.79178017,1.593496,324.37885,319.5407167,NA,3.279166667,208.6846324,3.035
7/31/2018,20:00:00,1.0155,100,0.406706715,0.007419558,0.296313167,319.3135,317.54365,NA,2.1685,246.1464973,3.029
7/31/2018,21:00:00,0.813333333,100,0.290830877,0.307912233,0.513918017,317.0044667,317.0044667,NA,1.238666667,80.20031396,3.03
7/31/2018,22:00:00,0.970166667,100,0.515776583,0.015899063,0,318.6782667,318.0498,NA,0.740833333,78.54717597,3.029
7/31/2018,23:00:00,1.014,100,0.265141433,0,0,319.1278333,316.8865,NA,0.4705,108.8575776,3.033
8/1/2018,0:00:00,0.62,100,0.18506055,0.14892253,0.206361217,316.5140333,316.5140333,NA,1.152666667,334.0989046,3.033
8/1/2018,1:00:00,0.258833333,100,0.007415771,0,0,315.6916167,315.6916167,NA,1.172833333,316.0481113,3.038
8/1/2018,2:00:00,0.297833333,100,0.007415771,0,0,315.6916167,315.6916167,NA,1.397166667,319.9444655,3.034
8/1/2018,3:00:00,0.209666667,100,0.007415771,0,0,315.6916167,315.6916167,NA,0.4785,329.2330586,3.037
8/1/2018,4:00:00,0.438833333,100,0.007415771,0,0,315.6916167,315.6916167,NA,0.0295,12.83883299,3.041
8/1/2018,5:00:00,0.423333333,100,0.007415771,0,0,315.6916167,315.6916167,NA,0.1155,358.635645,3.021
8/1/2018,6:00:00,0.300666667,100,0.007924568,5.335889817,5.223718733,315.6939667,315.6939667,NA,NA,NA,3.03
8/1/2018,7:00:00,0.383,100,0.193922957,41.21545667,42.038085,316.2943167,316.55545,NA,0.1855,38.75195682,3.034
8/1/2018,8:00:00,1.274166667,100,1.4714089,170.4312717,153.2190517,320.4603833,322.5201,NA,0.09575,64.5494657,3.029
8/1/2018,9:00:00,2.290666667,100,1.123991467,266.91365,176.3983167,331.5335833,320.8888833,NA,0.122,60.62892255,3.026
8/1/2018,10:00:00,1.742166667,100,0.71205545,237.8346667,137.4099333,326.6065333,318.9633,NA,0.765666667,357.3866125,3.022
8/1/2018,11:00:00,2.063666667,100,0.8381654,319.7061167,173.2961167,330.0658167,319.5509667,NA,0.5355,14.9993397,3.025
8/1/2018,12:00:00,2.483333333,100,1.00869375,401.7557333,201.6228167,331.4867167,320.34755,NA,1.816833333,256.455188,3.027
8/1/2018,13:00:00,2.129333333,100,0.758166217,354.7881667,150.6687833,329.1729167,319.1781667,NA,2.500666667,207.0051303,3.033
8/1/2018,14:00:00,1.518833333,100,0.502890983,230.45295,81.34355167,321.87775,317.9900333,NA,1.320166667,322.3307705,3.047
8/1/2018,15:00:00,1.823,100,0.5520718,287.9689167,91.78509667,324.3778667,318.2183167,NA,0.844833333,337.1165584,3.036
8/1/2018,16:00:00,2.005166667,100,0.457604017,183.95915,47.61917167,325.4784,317.7789,NA,0.506166667,337.6254418,3.036
8/1/2018,17:00:00,1.712166667,100,0.416320133,91.00305,21.25260333,326.12595,317.5878,NA,0.497833333,292.2926324,3.038
8/1/2018,18:00:00,1.565666667,100,0.376484467,42.35021167,9.037374167,323.5847833,317.4016333,NA,1.086166667,323.7997968,3.038
8/1/2018,19:00:00,1.5435,100,0.3649933,10.804465,2.137687667,322.5301667,317.3488333,NA,1.242666667,250.2838966,3.04
8/1/2018,20:00:00,1.374166667,100,0.496110767,0,0,321.0363167,317.9582833,NA,1.756833333,230.58702,3.045
8/1/2018,21:00:00,0.9275,100,0.320134997,0,0,318.5010667,317.1416167,NA,1.255666667,247.2567664,3.047
8/1/2018,22:00:00,0.463833333,100,0.009467764,0,0,315.7011,315.7011,NA,1.182,330.7739278,3.045
8/1/2018,23:00:00,0.3845,100,0.007415771,0,0,315.6916167,315.6916167,NA,NA,NA,3.083
8/2/2018,0:00:00,0.3615,100,0.007415771,0,0,315.6916167,315.6916167,NA,NA,NA,NA
8/2/2018,1:00:00,0.207666667,100,0.007415771,0,0,315.6916167,315.6916167,NA,0.862,317.4706646,3.059
8/2/2018,2:00:00,0.2065,100,0.007415771,0,0,315.6916167,315.6916167,NA,NA,NA,NA
8/2/2018,3:00:00,0.285166667,100,0.007415771,0,0,315.6916167,315.6916167,NA,NA,NA,3.02
8/2/2018,4:00:00,0.228,100,0.007415771,0,0,315.6916167,315.6916167,NA,NA,NA,NA
8/2/2018,5:00:00,0.3175,100,0.007415771,0,0,315.6916167,315.6916167,NA,NA,NA,3.023
8/2/2018,6:00:00,0.360166667,100,0.020135667,3.9334605,6.1316745,315.7504667,315.7504667,NA,NA,NA,3.067
8/2/2018,7:00:00,0.654,100,0.381940477,42.97801,67.28484,316.2067333,317.4283833,NA,NA,NA,NA
8/2/2018,8:00:00,1.2825,100,0.257644462,94.95623833,142.01045,315.4762167,316.8513833,NA,0.295,49.0687101,NA
8/2/2018,9:00:00,1.8665,100,0.704526967,128.7768583,173.80555,315.0704167,318.928,NA,0.4586,29.85592997,3.025
8/2/2018,10:00:00,3.077333333,98.5,0.9984538,225.9436167,208.5314667,322.4073333,320.3041667,NA,0.2702,39.01876425,3.032
8/2/2018,11:00:00,2.3795,99.43333333,0.870506517,279.1324,188.1340667,329.3289667,319.7021833,NA,1.429666667,209.6367786,3.027
8/2/2018,12:00:00,2.314166667,100,1.0794371,410.4192,248.4633167,331.3357833,320.6784667,NA,1.111833333,203.8090145,3.036
8/2/2018,13:00:00,2.5025,99.91666667,1.133586483,444.7784333,245.1426,329.7718167,320.9319667,NA,0.629666667,16.12660705,3.038
8/2/2018,14:00:00,3.297833333,93.18333333,1.199527817,434.436,212.4196833,335.3148167,321.2400833,NA,0.563166667,330.8503154,3.052
8/2/2018,15:00:00,1.781166667,100,0.610966133,221.5071,95.06219,323.9868667,318.4926667,NA,1.634333333,335.0607977,3.048
8/2/2018,16:00:00,1.628333333,100,0.565244383,208.2645667,81.72070167,322.3316833,318.2799,NA,2.035166667,289.6161899,3.038
8/2/2018,17:00:00,1.795666667,100,0.401596933,110.0732717,40.53106,325.3915167,317.51855,NA,1.434333333,226.0965897,3.041
8/2/2018,18:00:00,1.3585,100,0.37482905,70.060175,25.0202,322.3928667,317.3939833,NA,0.7775,340.2648518,3.042
8/2/2018,19:00:00,1.265333333,100,0.40144815,10.81453612,3.549804167,321.3980167,317.5179,NA,0.468,317.2239012,3.041
8/2/2018,20:00:00,1.1145,100,0.245313678,0,0,319.8720167,316.7939833,NA,1.364,301.0068907,3.039
8/2/2018,21:00:00,0.996333333,100,0.10556674,0.007949527,0,318.5747667,316.14655,NA,1.279666667,331.8846117,3.039
8/2/2018,22:00:00,0.640166667,100,0.108901085,0,0,316.1613333,316.1613333,NA,1.3585,339.4483006,3.039
8/2/2018,23:00:00,0.403833333,100,0.007415771,0,0,315.6916167,315.6916167,NA,1.200666667,325.5622696,3.044
8/3/2018,0:00:00,0.312,100,0.007415771,0,0,315.6916167,315.6916167,NA,1.309,326.7642126,3.034
8/3/2018,1:00:00,0.249,100,0.007415771,0,0,315.6916167,315.6916167,NA,1.2625,331.1973818,3.028
8/3/2018,2:00:00,0.1375,100,0.007415771,0,0,315.6916167,315.6916167,NA,0.7445,330.9665092,NA
8/3/2018,3:00:00,0.211,100,0.007415771,0,0,315.6916167,315.6916167,NA,0.848,326.9789398,NA
8/3/2018,4:00:00,0.148333333,100,0.007415771,0,0,315.6916167,315.6916167,NA,0.472833333,336.8080882,NA
8/3/2018,5:00:00,0.182833333,100,0.007415771,0,0,315.6916167,315.6916167,NA,0.071,346.1,NA
8/3/2018,6:00:00,0.182333333,100,0.020390066,4.460317333,6.353869667,315.7516333,315.7516333,NA,NA,NA,NA
8/3/2018,7:00:00,0.6665,100,0.21222325,33.72822167,53.409705,316.1200667,316.64045,NA,NA,NA,3.033
8/3/2018,8:00:00,2.0815,98.96666667,0.297667682,86.04142167,119.0023567,315.5072667,317.0368,NA,NA,NA,3.026
8/3/2018,9:00:00,2.567666667,97.71666667,0.784678583,174.536,191.7204833,315.8438,319.302,NA,0.227666667,28.62420275,3.036
8/3/2018,10:00:00,2.833,94.63333333,0.905842683,193.6474167,155.6716333,319.3176833,319.8672833,NA,0.69225,7.907746978,3.03
